NAME,ADDRESS,SEQ,START,END,TYPE,READWRITE,DEFAULT,IS_REGISTER,CTL,STAT,CONST,SAMP_EN,RH,CPLX_LOCAL,GROUP
DRP.CHAN_BOND_SEQ_2_ENABLE,50,0,12,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CHAN_BOND_SEQ_2_2,51,0,0,9,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.FTS_LANE_DESKEW_EN,51,0,11,11,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.FTS_LANE_DESKEW_CFG,51,0,12,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CHAN_BOND_SEQ_2_3,52,0,0,9,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CBCC_DATA_SOURCE_SEL,52,0,11,11,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.FTS_DESKEW_SEQ_ENABLE,52,0,12,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CHAN_BOND_SEQ_2_4,53,0,0,9,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CHAN_BOND_MAX_SKEW,53,0,12,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXDLY_TAP_CFG,54,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXDLY_CFG,55,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RX_DDI_SEL,57,0,0,5,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXPH_MONITOR_SEL,57,0,8,12,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.DRPCLKINV,58,0,0,0,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMASCANCLK0INV,58,0,1,1,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMASCANCLK1INV,58,0,2,2,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXUSRCLKINV,58,0,3,3,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXUSRCLK2INV,58,0,4,4,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.SCANCLKINV,58,0,5,5,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPHDLYTSTCLKINV,58,0,6,6,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TSTCLK0INV,58,0,7,7,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TSTCLK1INV,58,0,8,8,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXUSRCLKINV,58,0,9,9,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXUSRCLK2INV,58,0,10,10,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMASCANCLK2INV,58,0,11,11,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMASCANCLK3INV,58,0,12,12,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_EN,59,0,6,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_XCLK_SEL,59,0,7,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXOUTCLKPCS_SEL,59,0,8,8,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPLL_SEL,59,0,9,9,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.DMONITORCLKINV,59,0,10,10,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.SIGVALIDCLKINV,59,0,11,11,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.SP_REFCLK_CFG,59,0,13,15,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PCD_2UI_CFG,005A,0,1,1,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.LOOPBACK_CFG,005A,0,8,8,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXOOB_CFG,005A,0,9,9,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CLKRSVD0INV,005A,0,14,14,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CLKRSVD1INV,005A,0,15,15,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_CFG0,005D,0,0,1,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_CFG1,005D,0,2,3,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_CFG2,005D,0,4,5,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_CFG3,005D,0,6,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_CFG4,005D,0,7,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_CFG5,005D,0,8,10,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.SATA_PLL_CFG,005E,0,14,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPHDLY_CFG,60,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPHDLY_CFG,61,1,0,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXDLY_CFG,62,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXDLY_TAP_CFG,63,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPH_CFG,64,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPH_MONITOR_SEL,65,0,8,12,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RX_BIAS_CFG,66,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RX_CLKMUX_EN,68,0,0,0,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_CLKMUX_EN,68,0,1,1,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPISO_DIV_45,68,0,2,2,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXOOB_CLK_CFG,68,0,3,3,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TERM_RCAL_CFG,69,0,0,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_CLK25_DIV,006A,0,0,4,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TERM_RCAL_OVRD,006A,0,13,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_DATA_WIDTH,006B,0,0,2,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV4,006B,0,8,11,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV5,006B,0,15,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_RXOSINTTESTOVRDEN,006C,0,0,0,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_RXOSINTHOLD,006C,0,1,1,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_RXOSINTSTROBE,006C,0,2,2,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_RXOSINTOVRDEN,006C,0,3,3,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_RXADAPTSELTEST,006D,0,0,13,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_RXOSINTID0,006E,0,10,13,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PCS_RSVD_ATTR,006F,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PCS_RSVD_ATTR,70,1,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PCS_RSVD_ATTR,71,2,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_FULL_0,75,0,0,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_FULL_1,75,0,8,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_FULL_2,76,0,0,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_FULL_3,76,0,8,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_FULL_4,77,0,0,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_LOW_0,77,0,8,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_LOW_1,78,0,0,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_LOW_2,78,0,8,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_LOW_3,79,0,0,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MARGIN_LOW_4,79,0,8,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_DEEMPH0,007A,0,0,5,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_DEEMPH1,007A,0,8,13,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV3,007C,0,0,1,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_MAINCURSOR_SEL,007C,0,3,3,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_RXDETECT_REF,007C,0,8,10,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TX_RXDETECT_CFG,007D,0,0,13,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV6,007D,0,14,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV7,007D,0,15,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RX_CM_TRIM,007E,0,0,3,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CLK_COMMON_SWING,007E,0,15,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_CFG,81,0,0,3,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_CFG1,81,0,4,4,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV2,82,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV2,83,1,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_POWER_SAVE,84,0,0,9,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.AMONITOR_CFG,85,0,0,15,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.DMONITOR_CFG,86,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.DMONITOR_CFG,87,1,0,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXOUT_DIV,88,0,0,2,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXSIPO_DIV_45,88,0,3,3,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXOUT_DIV,88,0,4,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_HF_CFG3,88,0,11,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_BIAS_STARTUP_DISABLE,88,0,15,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CFOK_CFG,89,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CFOK_CFG,008A,1,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CFOK_CFG,008B,2,0,10,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CFOK_CFG3,008C,0,0,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_HF_CFG2,008D,0,0,4,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_LF_CFG2,008D,0,5,9,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CFOK_CFG5,008D,0,10,11,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_CM_CFG,008D,0,12,12,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXPI_CFG0,008D,0,13,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_GC_CFG,008E,0,0,8,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CFOK_CFG6,008E,0,9,12,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CFOK_CFG4,008E,0,13,13,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_INCM_CFG,008E,0,14,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_IPCM_CFG,008E,0,15,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_OSINT_CFG,008F,0,0,2,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXPI_CFG2,008F,0,3,3,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXPI_CFG1,008F,0,4,4,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXLPM_GC_CFG2,008F,0,5,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.CFOK_CFG2,91,0,6,12,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.USE_PCS_CLK_PHASE_SEL,91,0,14,14,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_CLK_PHASE_SEL,91,0,15,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ADAPT_CFG0,92,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ADAPT_CFG0,93,1,0,3,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_PPM_CFG,95,0,0,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_SYNFREQ_PPM,96,0,0,2,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_PPMCLK_SEL,96,0,3,3,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_INVSTROBE_SEL,96,0,4,4,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXPI_GREY_SEL,96,0,5,5,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_TXPIPPMOVRDEN,96,0,7,7,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.AEN_TXPI_PPM,96,0,8,8,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_TXPIPPMSEL,96,0,9,9,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.A_TXPIPPMPD,96,0,15,15,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TST_RSV,97,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TST_RSV,98,1,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV,99,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.PMA_RSV,009A,1,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RX_BUFFER_CFG,009B,0,0,5,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_THRESH_UNDFLW,009C,0,0,5,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_RESET_ON_EIDLE,009C,0,6,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_THRESH_OVRD,009C,0,8,8,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RX_DEFER_RESET_BUF_EN,009D,0,0,0,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_THRESH_OVFLW,009D,0,1,6,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_ADDR_MODE,009D,0,7,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_EIDLE_LO_CNT,009D,0,8,11,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_EIDLE_HI_CNT,009D,0,12,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_RESET_ON_CB_CHANGE,009E,0,0,0,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_RESET_ON_RATE_CHANGE,009E,0,1,1,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXBUF_RESET_ON_COMMAALIGN,009E,0,2,2,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.TXDLY_LCFG,009F,0,0,8,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXDLY_LCFG,00A0,0,0,8,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXPH_CFG,00A1,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXPH_CFG,00A2,1,0,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXPHDLY_CFG,00A3,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXPHDLY_CFG,00A4,1,0,7,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RX_DEBUG_CFG,00A5,0,0,13,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_PMA_CFG,00A6,0,0,9,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_LOCK_CFG,00A7,0,0,5,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_PCIERESET_WAIT_TIME,00A7,0,6,10,attr_hidden,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_HOLD_DURING_EIDLE,00A7,0,11,11,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_FR_RESET_ON_EIDLE,00A7,0,12,12,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_PH_RESET_ON_EIDLE,00A7,0,13,13,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_CFG,00A8,0,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_CFG,00A9,1,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_CFG,00AA,2,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_CFG,00AB,3,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_CFG,00AC,4,0,15,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.RXCDR_CFG,00AD,5,0,2,attr,rw,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_ERROR_COUNT,151,0,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_SAMPLE_COUNT,152,0,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_CONTROL_STATUS,153,0,0,3,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_RDATA,154,4,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_RDATA,155,3,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_RDATA,156,2,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_RDATA,157,1,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_RDATA,158,0,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_SDATA,159,4,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_SDATA,15A,3,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_SDATA,15B,2,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_SDATA,15C,1,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
DRP.ES_SDATA,15D,0,0,15,attr,r,,y,0,0,0,0,0,0,GTPE2_CHANNEL
PORT.CFGRESET,20A,0,0,0,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.EYESCANMODE,20A,0,1,1,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.EYESCANRESET,20A,0,2,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.EYESCANTRIGGER,20A,0,3,3,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.GTRESETSEL,20A,0,4,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.GTRXRESET,20A,0,5,5,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.GTTXRESET,20A,0,6,6,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RESETOVRD,20A,0,7,7,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RX8B10BEN,20A,0,8,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXBUFRESET,20A,0,9,9,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.CLKRSVD0,20A,0,10,10,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.CLKRSVD1,20A,0,11,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCDRFREQRESET,20A,0,12,12,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCDRHOLD,20A,0,13,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCDROVRDEN,20A,0,14,14,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCDRRESET,20A,0,15,15,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCDRRESETRSV,20B,0,0,0,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHBONDEN,20B,0,1,1,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHBONDMASTER,20B,0,2,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCHBONDSLAVE,20B,0,3,3,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXCOMMADETEN,20B,0,4,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXDDIEN,20B,0,5,5,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXDFEXYDEN,20B,0,6,6,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.DMONFIFORESET,20B,0,7,7,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXRATEMODE,20B,0,8,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXDLYBYPASS,20B,0,9,9,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXDLYEN,20B,0,10,10,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXDLYOVRDEN,20B,0,11,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXDLYSRESET,20B,0,12,12,port,rw,1'b1,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXGEARBOXSLIP,20B,0,13,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXLPMHFHOLD,20B,0,14,14,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXLPMHFOVRDEN,20B,0,15,15,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXLPMLFHOLD,20C,0,0,0,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXMCOMMAALIGNEN,20C,0,1,1,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOOBRESET,20C,0,2,2,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSHOLD,20C,0,3,3,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXOSOVRDEN,20C,0,4,4,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPCOMMAALIGNEN,20C,0,5,5,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPCSRESET,20C,0,6,6,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPHALIGN,20C,0,7,7,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPHALIGNEN,20C,0,8,8,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPHDLYPD,20C,0,9,9,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPHDLYRESET,20C,0,10,10,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPHOVRDEN,20C,0,11,11,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPMARESET,20C,0,12,12,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPOLARITY,20C,0,13,13,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXPRBSCNTRESET,20C,0,14,14,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXSLIDE,20C,0,15,15,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
PORT.RXUSERRDY,20D,0,0,0,port,rw,0,y,1,0,0,0,0,0,GTPE2_CHANNEL
