PARAMETER,CHOICE #,CHOICE NAME,SETTING0,SETTING1,SETTING2,SETTING3,SETTING4,SETTING5,SETTING6,SETTING7,SETTING8,SETTING9,SETTING10
tx_data_width,1,20,DRP.TX_DATA_WIDTH=4'd3,,,
tx_data_width,2,32,DRP.TX_DATA_WIDTH=4'd4,,,
tx_data_width,3,40,DRP.TX_DATA_WIDTH=4'd5,,,
tx_data_width,4,64,DRP.TX_DATA_WIDTH=4'd6,,,
tx_data_width,5,80,DRP.TX_DATA_WIDTH=4'd7,,,
tx_data_width,6,128,DRP.TX_DATA_WIDTH=4'd8,,,
tx_data_width,7,160,DRP.TX_DATA_WIDTH=4'd9,,,
tx_drive_mode,0,DIRECT,DRP.TX_DRIVE_MODE=5'd0,,,
tx_drive_mode,1,PIPE,DRP.TX_DRIVE_MODE=5'd1,,,
tx_drive_mode,2,PIPEGEN3,DRP.TX_DRIVE_MODE=5'd2,,,
tx_int_datawidth,0,0,DRP.TX_INT_DATAWIDTH=2'd0,,,
tx_int_datawidth,1,1,DRP.TX_INT_DATAWIDTH=2'd1,,,
tx_int_datawidth,2,2,DRP.TX_INT_DATAWIDTH=2'd2,,,
tx_loopback_drive_hiz,0,FALSE,DRP.TX_LOOPBACK_DRIVE_HIZ=1'd0,,,
tx_loopback_drive_hiz,1,TRUE,DRP.TX_LOOPBACK_DRIVE_HIZ=1'd1,,,
tx_progclk_sel,0,POSTPI,DRP.TX_PROGCLK_SEL=2'd0,,,
tx_progclk_sel,1,PREPI,DRP.TX_PROGCLK_SEL=2'd1,,,
tx_progclk_sel,2,CPLL,DRP.TX_PROGCLK_SEL=2'd2,,,
tx_progdiv_cfg,0,128,DRP.TX_PROGDIV_CFG=0110000001001110,,,
tx_progdiv_cfg,1,0,DRP.TX_PROGDIV_CFG=1000000000000000,,,
tx_progdiv_cfg,2,8,DRP.TX_PROGDIV_CFG=1110000001000000,,,
tx_progdiv_cfg,3,16,DRP.TX_PROGDIV_CFG=1110000001000010,,,
tx_progdiv_cfg,4,32,DRP.TX_PROGDIV_CFG=1110000001000110,,,
tx_progdiv_cfg,5,40,DRP.TX_PROGDIV_CFG=1110000001000111,,,
tx_progdiv_cfg,6,64,DRP.TX_PROGDIV_CFG=1110000001001110,,,
tx_progdiv_cfg,7,80,DRP.TX_PROGDIV_CFG=1110000001001111,,,
tx_progdiv_cfg,8,4,DRP.TX_PROGDIV_CFG=1110000001011000,,,
tx_progdiv_cfg,9,10,DRP.TX_PROGDIV_CFG=1110000001100000,,,
tx_progdiv_cfg,10,20,DRP.TX_PROGDIV_CFG=1110000001100010,,,
tx_progdiv_cfg,11,100,DRP.TX_PROGDIV_CFG=1110000001101111,,,
tx_progdiv_cfg,12,5,DRP.TX_PROGDIV_CFG=1110000001111000,,,
tx_progdiv_cfg,13,33,DRP.TX_PROGDIV_CFG=1110001000000000,,,
tx_progdiv_cfg,14,66,DRP.TX_PROGDIV_CFG=1110001000000010,,,
tx_progdiv_cfg,15,132,DRP.TX_PROGDIV_CFG=1110001000000110,,,
tx_progdiv_cfg,16,16p5,DRP.TX_PROGDIV_CFG=1110001000011000,,,
tx_xclk_sel,0,TXOUT,DRP.TX_XCLK_SEL=1'd0,,,
tx_xclk_sel,1,TXUSR,DRP.TX_XCLK_SEL=1'd1,,,
txbuf_en,0,FALSE,DRP.TXBUF_EN=1'd0,,,
txbuf_en,1,TRUE,DRP.TXBUF_EN=1'd1,,,
txbuf_reset_on_rate_change,0,FALSE,DRP.TXBUF_RESET_ON_RATE_CHANGE=1'd0,,,
txbuf_reset_on_rate_change,1,TRUE,DRP.TXBUF_RESET_ON_RATE_CHANGE=1'd1,,,
txfifo_addr_cfg,0,LOW,DRP.TXFIFO_ADDR_CFG=1'd0,,,
txfifo_addr_cfg,1,HIGH,DRP.TXFIFO_ADDR_CFG=1'd1,,,
txgearbox_en,0,FALSE,DRP.TXGEARBOX_EN=1'd0,,,
txgearbox_en,1,TRUE,DRP.TXGEARBOX_EN=1'd1,,,
txout_div,0,1,DRP.TXOUT_DIV=3'd0,,,
txout_div,1,2,DRP.TXOUT_DIV=3'd1,,,
txout_div,2,4,DRP.TXOUT_DIV=3'd2,,,
txout_div,3,8,DRP.TXOUT_DIV=3'd3,,,
txout_div,4,16,DRP.TXOUT_DIV=3'd4,,,
txpi_ppmclk_sel,0,TXUSRCLK,DRP.TXPI_PPMCLK_SEL=1'd0,,,
txpi_ppmclk_sel,1,TXUSRCLK2,DRP.TXPI_PPMCLK_SEL=1'd1,,,
rxtermmode,0,AVTT,DRP.RX_CM_SEL=00,,,,,,,,,,
rxtermmode,1,GND,DRP.RX_CM_SEL=01,,,,,,,,,,
rxtermmode,2,Floating,DRP.RX_CM_SEL=10,,,,,,,,,,
rxtermmode,3,Programmable,DRP.RX_CM_SEL=11,,,,,,,,,,
rxterm,0,260 mV,DRP.RX_CM_TRIM=0000,,,,,,,,,,
rxterm,1,260 mV,DRP.RX_CM_TRIM=0001,,,,,,,,,,
rxterm,2,306 mV,DRP.RX_CM_TRIM=0010,,,,,,,,,,
rxterm,3,345 mV,DRP.RX_CM_TRIM=0011,,,,,,,,,,
rxterm,4,388 mV,DRP.RX_CM_TRIM=0100,,,,,,,,,,
rxterm,5,430 mV,DRP.RX_CM_TRIM=0101,,,,,,,,,,
rxterm,6,520 mV,DRP.RX_CM_TRIM=0110,,,,,,,,,,
rxterm,7,563 mV,DRP.RX_CM_TRIM=0111,,,,,,,,,,
rxterm,8,610 mV,DRP.RX_CM_TRIM=1000,,,,,,,,,,
rxterm,9,700 mV,DRP.RX_CM_TRIM=1001,,,,,,,,,,
rxterm,10,800 mV,DRP.RX_CM_TRIM=1010,,,,,,,,,,
rxterm,11,830 mV,DRP.RX_CM_TRIM=1011,,,,,,,,,,
rxterm,12,875 mV,DRP.RX_CM_TRIM=1100,,,,,,,,,,
rxterm,13,915 mV,DRP.RX_CM_TRIM=1101,,,,,,,,,,
rxterm,14,960 mV,DRP.RX_CM_TRIM=1110,,,,,,,,,,
rxterm,15,1030 mV,DRP.RX_CM_TRIM=1111,,,,,,,,,,
tx_pattern,0,PRBS 7-bit,LOGIC.TXPAT_ID=00001,,,,,,,,,,
tx_pattern,1,PRBS 9-bit,LOGIC.TXPAT_ID=00010,,,,,,,,,,
tx_pattern,2,PRBS 15-bit,LOGIC.TXPAT_ID=00011,,,,,,,,,,
tx_pattern,3,PRBS 23-bit,LOGIC.TXPAT_ID=00100,,,,,,,,,,
tx_pattern,4,PRBS 31-bit,LOGIC.TXPAT_ID=00101,,,,,,,,,,
tx_pattern,5,Fast Clk,LOGIC.TXPAT_ID=01001,,,,,,,,,,
tx_pattern,6,Slow Clk,LOGIC.TXPAT_ID=01010,,,,,,,,,,
rx_pattern,0,PRBS 7-bit,LOGIC.RXPAT_ID=00001,,,,,,,,,,
rx_pattern,1,PRBS 9-bit,LOGIC.RXPAT_ID=00010,,,,,,,,,,
rx_pattern,2,PRBS 15-bit,LOGIC.RXPAT_ID=00011,,,,,,,,,,
rx_pattern,3,PRBS 23-bit,LOGIC.RXPAT_ID=00100,,,,,,,,,,
rx_pattern,4,PRBS 31-bit,LOGIC.RXPAT_ID=00101,,,,,,,,,,
rx_pattern,5,Fast Clk,LOGIC.RXPAT_ID=01001,,,,,,,,,,
rx_pattern,6,Slow Clk,LOGIC.RXPAT_ID=01010,,,,,,,,,,
rxdfeenabled,0,0,PORT.RXLPMEN=1,,,
rxdfeenabled,1,1,PORT.RXLPMEN=0,,,
rxmonitorsel,0,P0,PORT.RXMONITORSEL=2'd0,,,
rxmonitorsel,1,P0s,PORT.RXMONITORSEL=2'd1,,,
rxmonitorsel,2,P1,PORT.RXMONITORSEL=2'd2,,,
rxmonitorsel,3,P2,PORT.RXMONITORSEL=2'd3,,,
rxoutclksel,0,Disabled,PORT.RXOUTCLKSEL=3'd0,,,
rxoutclksel,1,RXOUTCLKPCS,PORT.RXOUTCLKSEL=3'd1,,,
rxoutclksel,2,RXOUTCLKPMA,PORT.RXOUTCLKSEL=3'd2,,,
rxoutclksel,3,RXPLLREFCLK_DIV1,PORT.RXOUTCLKSEL=3'd3,,,
rxoutclksel,4,RXPLLREFCLK_DIV2,PORT.RXOUTCLKSEL=3'd4,,,
rxoutclksel,5,RXPROGDIVCLK,PORT.RXOUTCLKSEL=3'd5,,,
txpll,0,CPLL,PORT.TXPLLCLKSEL=2'd0,,,
txpll,1,QPLL0,PORT.TXPLLCLKSEL=2'd3,,,
txpll,2,QPLL1,PORT.TXPLLCLKSEL=2'd2,,,
rxpll,0,CPLL,PORT.RXPLLCLKSEL=2'd0,,,
rxpll,1,QPLL0,PORT.RXPLLCLKSEL=2'd3,,,
rxpll,2,QPLL1,PORT.RXPLLCLKSEL=2'd2,,,
rxpllclksel,0,CPLLCLK,PORT.RXPLLCLKSEL=2'd0,,,
rxpllclksel,1,QPLLCLK0,PORT.RXPLLCLKSEL=2'd3,,,
rxpllclksel,2,QPLLCLK1,PORT.RXPLLCLKSEL=2'd2,,,
rxprbssel,0,PRBS7,PORT.RXPRBSSEL=4'd1,,,
rxprbssel,1,PRBS9,PORT.RXPRBSSEL=4'd2,,,
rxprbssel,2,PRBS15,PORT.RXPRBSSEL=4'd3,,,
rxprbssel,3,PRBS23,PORT.RXPRBSSEL=4'd4,,,
rxprbssel,4,PRBS31,PORT.RXPRBSSEL=4'd5,,,
rxsysclksel,0,CPLLREFCLK,PORT.RXSYSCLKSEL=2'd0,,,
rxsysclksel,1,QPLLREFCLK0,PORT.RXSYSCLKSEL=2'd2,,,
rxsysclksel,2,QPLLREFCLK1,PORT.RXSYSCLKSEL=2'd3,,,
txdiffswing,0,144 mV (00000),PORT.TXDIFFCTRL=00000,,,,,,,,,,
txdiffswing,1,216 mV (00010),PORT.TXDIFFCTRL=00010,,,,,,,,,,
txdiffswing,2,286 mV (00100),PORT.TXDIFFCTRL=00100,,,,,,,,,,
txdiffswing,3,356 mV (00110),PORT.TXDIFFCTRL=00110,,,,,,,,,,
txdiffswing,4,427 mV (01000),PORT.TXDIFFCTRL=01000,,,,,,,,,,
txdiffswing,5,498 mV (01010),PORT.TXDIFFCTRL=01010,,,,,,,,,,
txdiffswing,6,568 mV (01100),PORT.TXDIFFCTRL=01100,,,,,,,,,,
txdiffswing,7,638 mV (01110),PORT.TXDIFFCTRL=01110,,,,,,,,,,
txdiffswing,8,708 mV (10000),PORT.TXDIFFCTRL=10000,,,,,,,,,,
txdiffswing,9,777 mV (10010),PORT.TXDIFFCTRL=10010,,,,,,,,,,
txdiffswing,10,844 mV (10100),PORT.TXDIFFCTRL=10100,,,,,,,,,,
txdiffswing,11,909 mV (10110),PORT.TXDIFFCTRL=10110,,,,,,,,,,
txdiffswing,12,971 mV (11000),PORT.TXDIFFCTRL=11000,,,,,,,,,,
txdiffswing,13,1028 mV (11010),PORT.TXDIFFCTRL=11010,,,,,,,,,,
txdiffswing,14,1079 mV (11100),PORT.TXDIFFCTRL=11100,,,,,,,,,,
txdiffswing,15,1122 mV (11110),PORT.TXDIFFCTRL=11110,,,,,,,,,,
txoutclksel,0,Disabled,PORT.TXOUTCLKSEL=3'd0,,,
txoutclksel,1,TXOUTCLKPCS,PORT.TXOUTCLKSEL=3'd1,,,
txoutclksel,2,TXOUTCLKPMA,PORT.TXOUTCLKSEL=3'd2,,,
txoutclksel,3,TXPLLREFCLK_DIV1,PORT.TXOUTCLKSEL=3'd3,,,
txoutclksel,4,TXPLLREFCLK_DIV2,PORT.TXOUTCLKSEL=3'd4,,,
txoutclksel,5,TXPROGDIVCLK,PORT.TXOUTCLKSEL=3'd5,,,
txpllclksel,0,CPLLCLK,PORT.TXPLLCLKSEL=2'd0,,,
txpllclksel,1,QPLLCLK0,PORT.TXPLLCLKSEL=2'd3,,,
txpllclksel,2,QPLLCLK1,PORT.TXPLLCLKSEL=2'd2,,,
txpost,0,0.00 dB (00000),PORT.TXPOSTCURSOR=00000,,,,,,,,,,
txpost,1,0.22 dB (00001),PORT.TXPOSTCURSOR=00001,,,,,,,,,,
txpost,2,0.45 dB (00010),PORT.TXPOSTCURSOR=00010,,,,,,,,,,
txpost,3,0.68 dB (00011),PORT.TXPOSTCURSOR=00011,,,,,,,,,,
txpost,4,0.92 dB (00100),PORT.TXPOSTCURSOR=00100,,,,,,,,,,
txpost,5,1.16 dB (00101),PORT.TXPOSTCURSOR=00101,,,,,,,,,,
txpost,6,1.41 dB (00110),PORT.TXPOSTCURSOR=00110,,,,,,,,,,
txpost,7,1.67 dB (00111),PORT.TXPOSTCURSOR=00111,,,,,,,,,,
txpost,8,1.94 dB (01000),PORT.TXPOSTCURSOR=01000,,,,,,,,,,
txpost,9,2.21 dB (01001),PORT.TXPOSTCURSOR=01001,,,,,,,,,,
txpost,10,2.50 dB (01010),PORT.TXPOSTCURSOR=01010,,,,,,,,,,
txpost,11,2.79 dB (01011),PORT.TXPOSTCURSOR=01011,,,,,,,,,,
txpost,12,3.10 dB (01100),PORT.TXPOSTCURSOR=01100,,,,,,,,,,
txpost,13,3.41 dB (01101),PORT.TXPOSTCURSOR=01101,,,,,,,,,,
txpost,14,3.74 dB (01110),PORT.TXPOSTCURSOR=01110,,,,,,,,,,
txpost,15,4.08 dB (01111),PORT.TXPOSTCURSOR=01111,,,,,,,,,,
txpost,16,4.44 dB (10000),PORT.TXPOSTCURSOR=10000,,,,,,,,,,
txpost,17,4.81 dB (10001),PORT.TXPOSTCURSOR=10001,,,,,,,,,,
txpost,18,5.19 dB (10010),PORT.TXPOSTCURSOR=10010,,,,,,,,,,
txpost,19,5.60 dB (10011),PORT.TXPOSTCURSOR=10011,,,,,,,,,,
txpost,20,6.02 dB (10100),PORT.TXPOSTCURSOR=10100,,,,,,,,,,
txpost,21,6.47 dB (10101),PORT.TXPOSTCURSOR=10101,,,,,,,,,,
txpost,22,6.94 dB (10110),PORT.TXPOSTCURSOR=10110,,,,,,,,,,
txpost,23,7.43 dB (10111),PORT.TXPOSTCURSOR=10111,,,,,,,,,,
txpost,24,7.96 dB (11000),PORT.TXPOSTCURSOR=11000,,,,,,,,,,
txpost,25,8.52 dB (11001),PORT.TXPOSTCURSOR=11001,,,,,,,,,,
txpost,26,9.12 dB (11010),PORT.TXPOSTCURSOR=11010,,,,,,,,,,
txpost,27,9.76 dB (11011),PORT.TXPOSTCURSOR=11011,,,,,,,,,,
txpost,28,10.46 dB (11100),PORT.TXPOSTCURSOR=11100,,,,,,,,,,
txpost,29,11.21 dB (11101),PORT.TXPOSTCURSOR=11101,,,,,,,,,,
txpost,30,12.04 dB (11110),PORT.TXPOSTCURSOR=11110,,,,,,,,,,
txpost,31,12.96 dB (11111),PORT.TXPOSTCURSOR=11111,,,,,,,,,,
txprbsforceerr,0,PRBS7,PORT.TXPRBSFORCEERR=1'd1,,,
txprbsforceerr,1,PRBS9,PORT.TXPRBSFORCEERR=1'd2,,,
txprbsforceerr,2,PRBS15,PORT.TXPRBSFORCEERR=1'd3,,,
txprbsforceerr,3,PRBS23,PORT.TXPRBSFORCEERR=1'd4,,,
txprbsforceerr,4,PRBS31,PORT.TXPRBSFORCEERR=1'd5,,,
txprbsforceerr,5,USER,PORT.TXPRBSFORCEERR=1'd8,,,
txprbsforceerr,6,ALTERNATE,PORT.TXPRBSFORCEERR=1'd9,,,
txprbsforceerr,7,ALTERNATE_UI,PORT.TXPRBSFORCEERR=1'd10,,,
txpre,0,0.00 dB (00000),PORT.TXPRECURSOR=00000,,,,,,,,,,
txpre,1,0.22 dB (00001),PORT.TXPRECURSOR=00001,,,,,,,,,,
txpre,2,0.45 dB (00010),PORT.TXPRECURSOR=00010,,,,,,,,,,
txpre,3,0.68 dB (00011),PORT.TXPRECURSOR=00011,,,,,,,,,,
txpre,4,0.92 dB (00100),PORT.TXPRECURSOR=00100,,,,,,,,,,
txpre,5,1.16 dB (00101),PORT.TXPRECURSOR=00101,,,,,,,,,,
txpre,6,1.41 dB (00110),PORT.TXPRECURSOR=00110,,,,,,,,,,
txpre,7,1.67 dB (00111),PORT.TXPRECURSOR=00111,,,,,,,,,,
txpre,8,1.94 dB (01000),PORT.TXPRECURSOR=01000,,,,,,,,,,
txpre,9,2.21 dB (01001),PORT.TXPRECURSOR=01001,,,,,,,,,,
txpre,10,2.50 dB (01010),PORT.TXPRECURSOR=01010,,,,,,,,,,
txpre,11,2.79 dB (01011),PORT.TXPRECURSOR=01011,,,,,,,,,,
txpre,12,3.10 dB (01100),PORT.TXPRECURSOR=01100,,,,,,,,,,
txpre,13,3.41 dB (01101),PORT.TXPRECURSOR=01101,,,,,,,,,,
txpre,14,3.74 dB (01110),PORT.TXPRECURSOR=01110,,,,,,,,,,
txpre,15,4.08 dB (01111),PORT.TXPRECURSOR=01111,,,,,,,,,,
txpre,16,4.44 dB (10000),PORT.TXPRECURSOR=10000,,,,,,,,,,
txpre,17,4.81 dB (10001),PORT.TXPRECURSOR=10001,,,,,,,,,,
txpre,18,5.19 dB (10010),PORT.TXPRECURSOR=10010,,,,,,,,,,
txpre,19,5.60 dB (10011),PORT.TXPRECURSOR=10011,,,,,,,,,,
txpre,20,6.02 dB (10100),PORT.TXPRECURSOR=10100,,,,,,,,,,
txpre,21,6.02 dB (10101),PORT.TXPRECURSOR=10101,,,,,,,,,,
txpre,22,6.02 dB (10110),PORT.TXPRECURSOR=10110,,,,,,,,,,
txpre,23,6.02 dB (10111),PORT.TXPRECURSOR=10111,,,,,,,,,,
txpre,24,6.02 dB (11000),PORT.TXPRECURSOR=11000,,,,,,,,,,
txpre,25,6.02 dB (11001),PORT.TXPRECURSOR=11001,,,,,,,,,,
txpre,26,6.02 dB (11010),PORT.TXPRECURSOR=11010,,,,,,,,,,
txpre,27,6.02 dB (11011),PORT.TXPRECURSOR=11011,,,,,,,,,,
txpre,28,6.02 dB (11100),PORT.TXPRECURSOR=11100,,,,,,,,,,
txpre,29,6.02 dB (11101),PORT.TXPRECURSOR=11101,,,,,,,,,,
txpre,30,6.02 dB (11110),PORT.TXPRECURSOR=11110,,,,,,,,,,
txpre,31,6.02 dB (11111),PORT.TXPRECURSOR=11111,,,,,,,,,,
txsysclksel,0,CPLLREFCLK,PORT.TXSYSCLKSEL=2'd0,,,
txsysclksel,1,QPLLREFCLK0,PORT.TXSYSCLKSEL=2'd2,,,
txsysclksel,2,QPLLREFCLK1,PORT.TXSYSCLKSEL=2'd3,,,
